27,46,94,77,61
17,70,36,64,55
32,9,24,92,93
98,3,56,31,8
21,46,35,59,94
80,36,86,59,48
46,72,80,41,32
54,1,64,27,84
26,69,15,96,56
42,73,17,36,65
61,60,42,12,96
85,28,71,31,53
65,21,91,47,40
67,88,57,38,93
42,48,52,44,10
88,28,80,56,49
5,67,46,41,80
65,90,54,57,88
41,4,91,17,7
73,39,57,29,97
50,53,3,67,81
30,80,17,79,47
51,8,95,95,68
52,51,60,23,97
22,12,26,43,65
20,97,45,77,85
10,77,30,35,40
16,5,87,27,45
67,76,46,75,64
12,27,11,17,49
0,34,31,14,89
17,37,78,38,59
23,85,19,63,25
10,36,16,10,72
83,15,42,61,81
14,1,6,58,39
99,44,66,38,85
60,16,93,84,36
75,90,89,78,62
49,92,49,84,98
93,44,84,25,53
80,31,96,3,67
66,71,87,6,69
17,27,58,52,5
9,89,72,25,94
93,92,40,92,60
88,97,80,64,86
26,37,6,95,40
95,31,6,71,8
82,72,51,11,9
81,8,56,68,99
26,56,84,72,93
72,98,57,51,74
75,19,25,10,27
3,51,98,97,95
65,24,7,45,36
79,22,36,31,16
62,2,62,21,88
89,45,14,28,57
83,64,80,61,82
76,51,85,68,85
3,17,13,65,75
70,48,9,66,88
83,99,20,31,48
8,7,16,17,60
32,46,33,30,66
28,57,91,68,5
79,81,79,20,73
54,72,47,97,69
14,53,10,30,91
18,94,0,8,7
23,35,69,28,79
80,76,77,20,80
65,37,82,30,76
81,78,46,12,23
14,10,44,88,31
59,78,38,77,55
11,74,13,5,2
2,37,57,34,34
11,63,50,63,59
97,66,19,82,81
67,77,31,87,5
67,84,12,39,98
22,27,52,25,33
26,41,17,34,98
78,32,55,58,48
53,49,20,99,10
17,77,72,67,86
81,50,75,53,52
89,95,14,72,20
92,87,87,96,7
58,16,38,53,82
33,46,70,1,72
25,47,40,71,38
54,54,96,56,58
70,4,49,83,49
41,98,89,67,39
55,62,71,2,60
44,90,48,22,84
61,81,69,4,89
17,40,25,25,93
80,28,30,39,85
51,92,93,77,17
68,27,30,58,83
59,87,5,45,40
85,2,9,8,97
26,0,34,25,56
72,79,1,95,5
6,24,80,27,49
7,15,29,14,2
64,26,44,66,58
60,32,33,21,25
20,70,67,51,74
19,97,30,52,64
70,82,14,17,54
90,33,35,33,5
28,7,45,94,33
23,5,97,76,74
39,52,86,6,89
37,41,91,25,46
30,85,45,84,24
1,33,4,17,93
92,53,50,85,89
37,4,51,16,42
34,87,19,63,79
11,60,68,56,96
78,0,95,77,80
45,79,37,15,72
97,27,49,98,70
42,94,22,70,25
39,5,26,99,29
74,86,81,22,21
52,63,70,89,7
93,48,56,8,63
42,67,93,90,72
88,6,31,31,38
97,52,76,6,30
12,97,55,93,20
16,80,4,18,91
84,17,26,73,27
51,56,76,78,37
2,7,1,29,16
32,76,60,60,60
18,23,48,64,55
11,22,89,0,20
40,61,13,65,62
13,87,72,92,10
12,25,85,71,51
5,79,9,65,43
58,94,59,99,84
52,24,3,99,85
57,23,86,56,83
4,44,56,44,3
2,91,20,21,79
96,22,69,84,43
75,7,18,4,97
23,19,84,35,89
74,5,16,11,13
47,88,89,11,56
40,91,43,30,3
16,1,12,66,53
97,0,66,48,40
76,24,16,22,1
78,61,23,35,88
60,55,84,41,30
94,59,25,88,21
81,88,22,49,84
37,7,76,63,61
28,25,7,25,63
73,16,19,65,75
48,82,36,20,83
14,42,75,4,88
88,53,52,86,99
19,14,72,77,99
35,53,63,86,28
53,77,84,47,71
39,49,46,30,82
28,28,65,77,95
66,20,78,14,21
64,79,16,21,34
77,16,54,76,94
56,73,76,77,7
39,60,50,96,24
53,99,55,7,30
21,65,66,9,81
53,12,77,13,91
87,63,8,28,21
46,49,71,19,79
37,61,62,98,70
92,13,31,42,71
9,22,1,2,56
48,99,75,45,66
9,45,11,70,27
26,42,44,48,20
90,17,2,79,40
56,5,24,67,97
43,30,36,10,89
21,11,59,50,55
49,12,68,52,19
60,91,23,82,44
99,83,3,48,67
28,42,39,66,55
32,2,55,87,65
25,22,98,55,52
0,79,8,12,15
74,68,28,94,46
96,22,75,21,16
57,50,39,55,38
40,63,37,41,12
28,82,73,39,36
40,74,66,82,67
42,37,62,21,94
79,64,30,47,88
25,2,27,52,72
16,8,54,26,57
30,41,63,29,81
38,73,2,5,80
92,49,55,93,70
2,6,46,89,32
17,20,12,99,14
41,94,32,49,48
37,46,39,16,79
94,58,35,88,95
66,33,8,68,8
29,52,58,9,15
90,78,11,84,1
43,81,42,75,6
52,17,76,57,26
97,37,48,40,90
29,3,80,61,90
43,57,21,37,30
20,85,51,23,65
33,35,22,53,9
3,74,66,30,53
31,36,3,55,30
11,30,14,91,3
16,87,98,57,0
97,98,22,38,37
30,79,8,39,22
14,63,63,6,63
9,47,14,41,72
13,24,25,85,22
7,47,23,42,6
13,50,46,65,49
6,32,97,68,55
19,40,60,89,23
21,77,63,82,67
81,47,49,85,23
58,28,95,2,88
20,4,54,20,4
95,9,44,39,94
66,51,70,94,21
28,25,43,80,59
42,49,48,66,31
86,35,26,45,27
86,68,38,30,72
1,38,9,17,37
99,40,20,59,87
85,16,33,14,77
6,92,37,11,98
84,85,53,66,81
30,42,4,80,52
93,48,17,96,84
35,4,9,89,79
58,91,92,9,41
0,52,43,59,39
27,33,22,17,91
29,29,38,88,63
42,95,75,23,85
4,35,45,67,26
68,32,96,53,0
79,0,11,31,91
7,17,84,49,28
24,69,9,67,17
75,58,6,76,86
98,59,98,79,11
75,95,40,86,84
5,83,10,41,57
94,13,19,23,13
33,13,2,45,30
91,71,38,20,70
1,2,76,7,58
67,29,19,83,81
26,80,62,14,40
72,86,23,27,88
63,96,68,19,77
36,35,71,54,66
54,2,73,97,37
16,52,59,0,35
53,49,93,46,41
78,31,14,71,75
54,26,8,17,15
86,89,97,4,72
18,28,95,18,27
93,91,25,89,71
27,72,63,55,94
16,52,84,15,22
3,30,92,72,99
71,6,60,81,11
92,58,75,61,36
29,92,2,14,36
41,70,72,41,78
28,2,45,61,44
14,47,29,9,52
62,83,27,56,61
14,12,93,91,30
43,83,41,96,62
4,55,31,0,34
48,35,67,89,40
15,35,44,26,34
20,24,36,20,69
99,87,83,94,78
98,85,48,81,3
50,22,46,68,92
22,58,12,70,1
93,87,75,55,54
7,40,52,73,17
55,25,14,61,49
4,88,98,52,56
7,25,50,73,85
47,63,9,22,11
72,12,79,40,49
7,1,84,35,4
20,97,24,40,53
54,17,70,5,39
88,51,57,55,48
51,62,48,35,6
3,7,61,79,34
13,87,67,47,91
39,9,62,32,8
83,56,63,12,15
4,46,98,35,56
94,89,35,5,74
88,22,10,57,10
96,1,87,42,48
13,36,91,49,95
59,90,10,86,63
74,12,2,47,8
39,80,82,18,88
91,13,30,1,66
99,63,50,75,75
37,98,49,3,97
50,10,72,97,93
64,30,6,85,32
6,70,94,66,5
90,19,86,84,66
48,69,6,87,76
97,82,45,79,85
61,90,8,68,89
0,66,88,66,3
7,24,19,52,13
38,46,86,29,94
41,40,59,4,57
80,22,0,49,65
82,47,53,44,88
38,56,34,92,67
29,60,12,44,43
63,60,78,1,70
65,74,75,51,95
62,47,90,88,98
52,92,33,64,60
69,4,33,31,86
2,9,17,18,87
44,69,8,57,58
51,48,3,61,26
32,41,9,50,37
79,64,89,69,16
35,35,81,3,50
35,68,93,63,92
42,35,41,75,6
62,23,55,66,96
64,78,60,81,46
22,40,81,91,68
28,56,32,35,54
63,71,51,6,48
42,62,23,61,57
30,21,52,62,30
66,2,31,5,61
21,60,5,29,96
82,27,58,76,16
67,26,83,78,12
74,33,75,24,98
73,22,9,83,4
58,27,38,26,32
16,38,43,44,82
95,26,57,14,77
65,15,51,16,39
61,19,96,8,76
20,91,19,53,3
48,70,22,56,87
21,3,17,97,15
71,92,72,51,60
53,32,17,50,1
69,18,96,72,43
22,63,55,1,51
72,73,23,14,25
6,8,58,7,43
95,80,0,62,48
40,31,61,67,52
15,7,51,43,33
29,69,28,10,49
35,29,76,28,6
71,56,22,22,15
79,15,9,29,21
8,48,39,81,35
23,46,51,33,90
21,53,2,61,86
46,18,87,62,54
29,36,23,73,1
45,45,19,37,65
35,49,82,46,17
62,26,40,63,33
99,64,84,87,64
86,0,17,59,34
62,75,95,14,34
39,14,51,50,36
66,31,0,58,50
4,60,32,2,70
71,10,73,90,25
32,90,53,83,19
35,32,24,82,21
51,88,71,14,74
23,18,14,77,10
54,8,99,81,88
88,78,53,67,43
96,63,92,97,42
90,97,12,95,98
8,74,98,6,9
20,45,22,79,61
76,8,74,98,51
99,62,59,84,33
50,74,21,69,35
48,82,91,43,17
39,32,66,65,40
46,35,64,96,60
41,26,10,7,23
58,90,47,99,40
2,64,21,59,78
87,6,61,70,26
69,55,90,99,45
32,30,35,70,47
96,8,53,15,70
89,28,84,74,70
73,37,17,5,86
63,22,40,97,81
21,88,10,78,81
0,14,21,96,40
57,37,13,17,53
76,60,78,81,1
44,61,64,88,91
60,14,74,9,98
10,9,66,44,2
90,71,9,41,55
84,2,47,3,85
73,84,33,20,73
66,32,44,33,26
45,47,7,57,53
70,95,18,84,71
28,80,25,26,20
53,55,59,16,16
80,98,61,67,96
25,74,68,90,3
64,85,20,74,15
86,66,65,38,45
28,67,52,69,50
40,99,7,51,89
57,36,40,76,22
68,50,95,65,52
39,21,59,74,43
54,54,19,48,15
96,56,37,75,26
66,19,13,95,12
35,20,95,68,53
90,49,78,79,36
43,71,94,40,22
9,91,30,40,46
91,23,80,86,13
71,48,95,92,58
57,36,5,14,74
76,13,31,35,1
97,51,50,31,60
58,98,62,69,6
98,79,7,57,33
1,94,6,8,37
36,34,26,67,88
82,20,28,32,33
84,17,97,81,62
57,86,60,33,77
11,7,46,31,1
66,53,17,75,42
97,55,88,67,76
21,47,65,7,44
39,68,5,44,8
52,40,38,4,10
45,17,19,37,18
4,38,76,16,69
24,82,32,51,44
88,92,64,95,13
64,22,68,23,70
36,89,6,68,52
52,8,3,98,89
42,99,99,52,0
52,87,45,80,16
21,24,12,31,16
44,88,7,31,23
32,69,78,53,53
60,25,94,23,43
36,24,0,16,81
58,42,97,55,69
33,88,62,73,3
55,36,68,25,36
57,95,9,89,4
62,25,71,55,42
19,70,77,29,16
45,94,99,88,46
78,86,21,6,18
42,86,78,4,32
1,31,25,45,65
15,76,88,50,58
81,2,70,89,15
17,16,80,64,52
21,19,43,8,92
49,43,72,36,87
71,84,38,82,68
83,39,28,20,43
83,13,47,16,55
39,71,36,33,48
85,16,75,80,76
86,37,22,40,90
68,99,96,34,43
87,29,24,83,38
23,9,33,58,91
53,63,37,97,82
2,91,57,98,72
11,92,62,38,45
42,75,14,58,65
34,1,74,66,70
16,60,72,5,81
91,76,45,30,99
15,12,38,16,58
61,56,79,99,12
6,25,91,35,83
95,36,42,32,18
22,24,18,53,21
65,52,71,29,6
97,7,4,51,44
76,0,1,63,11
93,56,73,64,73
90,55,11,68,19
9,70,20,26,61
91,19,91,30,27
41,81,97,84,67
12,23,63,1,32
40,72,41,85,0
25,4,33,82,47
38,76,39,38,87
88,38,90,90,10
68,7,49,47,99
33,38,74,7,16
5,58,78,38,49
58,28,35,24,33
9,85,39,52,57
32,0,62,42,63
81,38,75,84,92
86,44,98,23,24
94,94,48,52,8
3,76,66,61,2
78,68,19,68,20
7,39,68,9,74
28,80,60,55,51
45,89,66,36,1
7,6,97,26,71
36,54,99,47,10
80,23,95,64,88
59,34,21,24,92
46,16,9,16,62
2,64,53,38,60
63,25,70,43,28
24,43,16,81,19
97,67,25,4,20
66,34,18,35,63
72,99,62,67,58
4,36,34,13,22
7,63,67,24,82
6,47,47,39,57
83,58,75,40,42
87,45,51,7,51
4,29,2,68,39
73,8,83,32,59
65,47,98,96,28
30,90,46,1,68
10,91,82,29,50
28,11,93,26,74
50,56,55,12,92
6,99,38,36,37
25,85,51,67,55
79,67,21,26,4
78,89,95,83,66
2,11,34,36,29
91,23,11,95,12
89,20,61,62,4
19,92,64,47,74
73,9,45,12,43
4,31,39,61,7
86,21,73,87,4
98,53,6,54,50
33,86,50,30,95
57,16,89,94,75
63,71,46,66,16
14,86,66,36,60
17,68,82,91,34
44,70,31,61,94
85,2,22,30,6
6,35,94,51,41
49,0,41,19,45
44,44,26,67,14
52,72,5,60,89
25,36,96,87,88
90,75,79,78,46
46,87,61,10,91
28,97,46,51,93
30,35,12,20,37
91,45,37,13,68
60,92,84,53,27
36,80,93,78,0
0,58,48,1,3
96,11,81,35,96
77,26,36,89,88
35,58,28,83,36
90,25,35,29,55
94,55,82,84,24
80,10,20,81,15
2,20,34,69,26
17,17,48,53,46
37,95,13,15,27
88,58,10,54,68
41,39,71,60,62
72,57,87,63,47
83,93,53,1,69
1,1,19,44,85
1,62,96,51,67
76,71,2,34,70
75,93,88,66,15
9,79,47,85,92
22,37,78,61,69
50,20,31,26,1
80,65,64,56,24
22,72,39,38,94
26,65,16,97,62
96,45,16,26,95
28,39,13,60,65
90,22,73,83,70
19,71,86,78,61
4,84,36,67,87
19,44,31,41,50
43,76,65,70,3
62,64,36,32,47
43,76,23,45,17
81,20,77,90,46
20,75,57,16,51
74,94,57,88,0
72,75,84,34,25
79,92,45,48,92
83,46,9,67,2
84,63,98,48,86
2,17,8,68,59
52,3,42,19,62
72,30,15,23,24
36,34,87,12,91
20,52,76,18,30
46,40,46,18,35
18,96,26,72,65
76,60,40,48,38
5,79,50,19,68
3,16,28,20,86
69,61,36,80,94
16,77,12,28,31
3,74,74,65,56
76,14,26,13,72
72,51,97,2,26
59,75,35,20,65
85,67,1,13,8
66,52,96,0,32
74,12,32,59,31
1,67,4,47,12
35,53,7,19,61
63,2,16,69,85
77,57,96,22,83
69,22,61,40,23
43,58,78,14,56
20,79,58,68,13
95,4,9,3,87
26,3,63,67,6
44,61,64,58,49
95,15,93,71,0
37,45,27,12,56
89,25,83,92,52
70,31,21,85,73
21,55,79,8,74
69,75,7,72,19
97,2,49,59,96
72,41,66,28,20
69,51,61,75,4
58,14,10,38,42
12,12,76,52,41
40,51,15,16,66
11,34,16,70,34
66,27,28,35,76
95,45,63,9,74
76,23,88,23,96
99,67,4,1,73
54,82,1,38,39
23,46,36,64,79
39,87,93,86,93
51,93,44,53,45
84,56,60,34,30
7,29,91,61,89
9,72,41,23,62
97,35,86,65,76
51,39,39,53,75
80,26,31,73,46
92,24,15,39,18
92,14,93,46,63
67,28,15,15,81
16,70,38,7,47
60,26,66,97,50
87,16,27,20,70
19,58,93,14,16
60,47,29,58,23
20,84,31,17,38
92,58,92,37,34
86,28,33,49,8
31,55,24,32,38
83,99,96,43,20
36,59,9,13,99
28,82,38,93,46
29,7,71,82,31
61,90,9,98,98
89,2,88,65,92
97,71,8,6,58
33,56,9,11,65
33,21,77,25,12
19,74,87,79,49
83,9,25,53,0
57,68,61,35,24
63,44,5,13,42
94,8,97,27,92
36,94,45,49,49
19,58,35,51,12
61,32,3,66,26
73,58,21,62,70
95,38,72,66,86
53,68,38,98,33
84,92,11,9,50
18,27,85,7,62
71,10,35,31,2
3,45,86,19,47
15,77,33,7,78
12,80,35,22,26
31,16,93,29,12
72,63,48,75,48
85,9,41,2,37
67,15,8,9,11
32,90,35,56,91
55,86,1,80,35
12,17,63,35,54
8,10,77,7,14
26,68,20,12,9
41,4,20,42,23
42,56,43,27,38
43,29,91,58,9
48,55,30,13,25
41,77,96,16,85
7,89,78,41,81
54,7,98,57,93
31,55,98,29,22
8,56,61,19,99
90,73,80,58,13
15,22,56,37,1
28,43,74,41,87
44,23,78,34,20
58,61,33,54,73
71,57,88,93,1
3,60,64,36,69
63,72,95,92,90
61,90,24,40,49
12,9,85,68,79
67,80,22,95,34
58,6,78,20,81
68,41,90,50,46
8,27,12,10,9
60,35,6,69,43
61,12,98,79,49
49,64,70,13,72
81,88,17,74,82
61,28,77,78,41
79,46,42,4,80
3,89,4,85,34
7,79,7,47,3
54,48,94,74,26
70,66,14,50,72
83,77,1,98,57
54,94,51,43,69
1,38,72,48,15
75,63,9,32,37
82,13,11,29,84
10,55,18,56,18
13,32,19,92,24
49,77,17,41,35
17,18,88,21,93
30,60,57,30,36
3,62,98,4,39
15,81,98,52,37
27,18,25,85,23
67,72,99,95,81
99,0,36,80,45
46,46,99,72,68
0,87,35,45,70
63,5,45,68,8
67,81,11,48,32
80,84,88,97,41
42,0,59,85,58
86,63,87,70,8
97,81,17,87,43
23,96,60,9,77
99,42,44,86,29
14,37,15,60,96
9,63,64,86,43
20,87,98,16,46
43,75,76,79,42
27,88,53,11,47
17,69,93,19,86
39,79,42,74,31
15,39,28,79,65
96,96,44,76,21
49,25,50,90,79
5,69,12,57,36
83,43,77,82,41
65,14,47,7,55
74,79,27,37,68
37,41,61,19,59
8,14,41,66,75
50,81,15,18,67
28,49,8,49,79
47,35,32,43,38
73,51,29,84,95
47,54,27,10,32
91,99,28,19,33
24,34,94,20,69
14,14,17,74,5
87,56,32,86,84
45,10,56,40,66
84,73,1,71,42
16,44,16,60,44
99,21,54,35,99
38,73,21,68,75
44,36,60,53,49
73,56,93,95,22
84,21,87,2,34
23,51,50,51,35
64,38,5,46,47
92,95,9,10,23
73,3,24,63,9
51,31,64,45,17
95,5,37,55,13
97,28,50,94,51
67,65,79,79,7
22,39,96,44,21
85,72,51,7,1
36,78,42,33,60
5,79,29,12,17
28,46,85,97,16
79,57,32,88,57
47,39,5,57,40
90,62,88,76,28
34,18,84,86,96
60,76,39,73,49
45,18,13,34,40
75,15,0,70,29
96,17,75,11,55
79,41,16,14,20
5,93,86,85,81
27,90,82,38,82
33,20,73,84,8
76,96,84,56,30
46,88,85,44,53
92,34,16,79,31
81,70,6,66,56
51,56,41,36,3
30,75,38,89,73
72,53,30,20,8
6,60,86,70,68
88,94,54,20,52
37,53,53,7,2
2,61,56,61,89
42,57,98,84,76
94,24,67,54,16
15,70,35,38,90
68,36,30,87,71
84,39,32,32,41
96,55,90,25,39
13,94,77,69,27
92,16,87,57,67
55,42,77,23,76
89,12,73,8,2
24,53,40,77,44
53,74,27,96,83
14,49,1,35,75
39,36,62,17,93
39,39,53,97,86
76,22,98,61,36
74,9,22,56,37
49,5,36,58,61
70,31,90,85,79
94,18,90,45,38
82,87,36,57,46
69,37,20,99,10
11,83,89,90,67
6,38,53,62,21
24,9,65,97,12
54,78,79,49,3
65,80,72,10,74
8,45,77,87,59
57,61,35,74,92
10,80,84,7,0
42,25,24,79,5
0,98,98,61,3
19,98,5,16,51
26,10,10,76,50
54,96,89,6,59
77,9,35,68,75
95,97,82,71,88
28,17,38,11,91
73,44,7,52,48
59,12,26,82,37
28,4,45,30,30
0,3,63,61,96
63,38,53,62,92
72,97,89,86,82
64,43,6,51,84
93,68,45,85,61
14,82,86,61,75
45,21,42,89,44
3,97,92,84,31
19,27,98,72,54
20,24,85,62,25
61,32,28,85,0
33,52,13,98,81
81,44,56,11,82
44,82,57,22,89
96,34,53,65,4
87,98,67,55,77
12,47,13,63,89
80,33,23,25,72
83,60,32,5,70
72,67,12,38,39
97,49,79,90,80
23,1,59,62,32
63,67,26,34,27
19,71,35,95,38
91,37,69,40,60
49,30,27,9,34
72,62,55,34,36
39,96,32,44,94
29,85,38,53,33
33,41,10,43,17
34,75,91,8,95
46,10,76,4,15
71,31,42,21,54
45,62,11,33,98
36,75,32,55,95
77,29,32,5,6
66,18,68,94,88
48,87,6,18,34
96,40,82,69,97
27,39,77,67,6
59,79,89,65,82
62,74,86,49,11
23,71,22,70,31
75,73,92,14,55
91,84,52,12,8
37,60,29,68,95
98,24,5,7,96
24,41,60,33,33
76,9,5,18,60
43,18,17,9,59
84,95,65,52,6
80,24,0,45,62
41,84,79,62,37
93,44,51,23,44
48,8,50,6,58
20,98,55,57,68
86,68,45,71,1
93,46,30,15,77
28,33,69,73,27
56,9,47,67,32
96,79,39,41,25
54,99,32,83,61
21,87,33,15,46
62,19,16,67,79
27,42,80,27,38
51,48,35,65,62
5,0,84,21,67
74,76,14,97,65
99,5,92,65,36
63,81,93,59,81
38,33,57,31,60
94,12,20,66,75
99,55,44,76,87
3,90,29,54,50
30,74,92,79,86
23,97,72,28,38
14,76,5,4,93
22,80,39,4,23
42,23,93,96,57
68,80,3,87,11
31,46,66,78,99
65,90,25,18,85
72,49,46,25,51
15,15,90,22,43
84,9,65,58,79
14,85,11,59,16
60,58,54,8,53
16,5,62,76,30
47,21,2,99,50
47,84,32,33,38
84,0,90,38,7
88,18,94,43,99
14,0,51,87,84
37,57,73,22,94
12,22,4,65,35
24,58,22,2,9
18,69,19,36,32
77,73,59,48,61
12,15,87,43,82
22,18,88,72,10
7,35,90,47,96
85,51,16,1,92
82,11,23,46,18
89,63,39,34,12
59,62,88,33,61
12,18,4,46,20
56,97,87,48,43
8,50,0,4,34
64,87,89,77,20
57,85,76,91,2
22,24,27,25,30
52,70,33,97,71
65,77,37,22,0
58,91,26,77,68
71,62,66,65,9
10,43,17,22,73
51,3,98,36,16
82,93,13,27,46
40,72,91,31,9
14,17,55,75,10
15,27,92,93,19
55,17,71,55,7
48,43,79,49,79
86,76,70,6,78
95,96,79,60,99
39,97,60,69,36
57,71,15,1,80
22,50,32,71,66
86,14,54,77,4
63,93,40,90,24
91,95,69,18,60
13,50,58,33,10
19,86,96,30,9
93,56,69,24,14
48,96,87,60,14
5,93,97,18,0
41,9,78,62,94
70,36,29,17,32
63,7,81,74,42
39,75,61,93,65
8,79,29,29,57
53,82,51,81,0
40,95,94,94,61
95,47,60,78,51
6,86,37,57,16
18,26,59,23,28
83,50,54,23,4
98,15,40,33,34
77,17,79,52,9
5,95,16,70,70
87,0,5,91,43
47,8,52,62,59
74,80,18,54,57
86,68,99,3,6
68,5,44,27,6
59,70,37,66,10
74,64,55,29,8
77,61,52,76,78
57,31,7,6,93
28,82,19,15,98
44,37,93,30,62
54,55,62,31,23
41,78,34,23,90
30,63,35,78,56
63,87,2,71,54
10,65,19,27,47
69,79,45,41,92
86,9,98,50,53
70,33,66,2,22
44,42,24,56,76
92,84,50,1,98
15,41,33,8,86
63,92,71,47,21
76,22,1,99,53
66,45,91,37,39
42,16,70,49,84
52,33,72,50,81
61,81,95,52,47
38,73,32,36,60
82,65,44,42,63
7,38,24,27,75
41,8,37,79,63
67,82,70,88,68
16,21,94,62,52
69,3,59,56,30
44,97,14,77,46
11,75,6,94,16
38,97,64,0,74
87,81,83,96,39
25,85,38,60,36
47,23,9,85,18
87,12,80,77,11
15,9,52,68,1
30,72,87,44,53
65,81,50,4,92
22,81,58,19,89
45,26,55,93,92
96,84,80,18,63
24,23,38,31,31
94,71,13,32,73
26,60,27,13,50
90,51,26,91,88
59,68,91,7,91
24,30,41,90,74
4,60,89,74,43
3,62,78,91,41
29,53,16,32,9
16,82,1,67,67
86,8,8,81,93
11,32,49,9,46
6,77,32,92,10
2,16,23,82,54
45,11,5,13,32
66,8,8,12,46
55,16,11,32,32
79,92,41,58,39
96,24,61,83,44
3,82,76,35,84
28,39,44,63,27
60,25,36,36,83
27,93,10,6,2
95,34,54,93,9
0,7,17,5,59
45,34,41,32,2
87,5,31,35,1
14,77,2,15,79
15,80,41,84,26
99,4,17,52,98
61,86,94,39,14
91,26,65,44,14
77,67,92,87,31
57,45,53,35,36
90,53,98,67,74
57,37,5,75,56
75,99,48,40,31
6,27,7,78,38
95,37,48,76,37
36,89,25,20,13
90,23,19,93,93
6,92,67,37,71
69,38,10,62,57
48,26,33,51,92
85,40,33,6,15
44,71,82,19,97
46,95,6,25,65
59,28,74,35,42
97,26,49,70,53
12,5,65,5,50
60,31,92,91,19
26,96,61,43,2
57,91,56,3,20
75,10,21,0,71
22,16,10,53,90
20,26,1,0,62
1,33,62,17,21
23,4,93,27,7
52,18,60,4,66
91,1,45,40,40
55,66,97,63,26
22,27,43,79,15
91,64,92,53,39
32,29,9,25,34
79,56,74,42,97
88,41,91,48,40
23,90,74,85,77
28,66,6,81,36
85,37,14,7,81
9,92,68,20,66
22,63,59,18,21
63,32,15,1,51
92,85,10,26,55
18,87,81,10,97
95,31,16,54,88
40,67,94,18,1
33,75,72,70,90
68,69,66,78,95
22,79,21,65,40
30,37,66,87,15
47,20,92,53,31
91,16,61,80,10
56,37,60,34,53
59,67,6,64,44
41,68,40,24,25
23,62,47,8,94
42,64,30,66,78
94,56,90,92,65
46,55,66,39,9
88,78,26,86,68
27,87,28,51,6
48,16,64,32,77
