59,50,48,8,10
67,43,47,50,64
61,21,32,41,28
64,83,8,39,46
1,70,59,28,83
98,86,26,33,34
71,22,49,86,58
94,25,29,84,91
6,18,56,61,78
21,88,16,52,84
97,52,48,7,23
22,51,46,0,44
7,61,29,24,94
25,50,51,58,4
70,13,49,24,46
20,62,72,25,90
22,89,6,76,12
99,92,17,52,89
41,8,93,71,79
88,42,7,76,62
32,43,93,97,23
82,68,93,98,88
51,49,3,84,38
47,66,61,80,39
59,75,83,73,83
12,17,67,33,74
54,80,62,98,96
80,29,15,78,75
61,4,92,57,9
84,75,26,96,53
16,74,32,2,53
10,30,7,89,23
92,88,26,26,54
52,93,84,12,71
87,51,95,15,40
89,7,9,43,82
90,23,9,63,28
25,1,69,65,25
58,60,66,78,69
21,91,97,48,44
59,77,91,45,13
79,14,51,16,30
80,65,11,55,70
52,53,18,35,48
3,79,91,28,90
83,44,84,99,88
67,4,7,42,7
19,81,42,12,20
20,4,59,36,65
53,31,37,52,88
58,61,13,50,65
68,25,5,92,38
28,40,97,76,37
73,66,6,23,11
79,37,75,23,89
19,1,46,81,70
19,70,75,26,88
40,31,54,44,4
68,12,1,10,68
93,66,74,80,31
59,55,92,23,13
65,7,77,89,52
69,42,8,25,50
54,86,82,47,61
36,25,6,63,88
87,40,97,58,82
66,62,91,49,13
45,78,65,89,22
84,4,99,28,1
89,27,75,73,45
38,93,25,16,62
31,30,7,2,57
74,82,65,78,20
35,22,55,89,71
14,66,10,14,78
92,42,15,89,92
81,48,84,53,77
62,56,23,82,64
66,2,78,2,47
16,81,89,10,19
56,90,88,75,66
2,31,72,87,55
70,19,15,12,6
87,12,49,33,48
29,63,34,81,61
87,77,6,71,78
16,74,23,60,16
8,73,69,51,96
34,84,35,60,69
51,10,26,80,30
76,13,13,95,46
75,86,89,42,93
82,33,29,7,22
10,26,19,78,53
62,2,92,51,11
51,26,31,67,3
57,13,94,22,34
21,26,40,44,5
42,16,86,67,96
35,46,26,62,18
85,63,99,30,83
50,11,20,13,35
36,90,63,44,32
66,31,34,31,35
27,49,28,49,28
94,22,99,40,19
5,68,8,74,8
9,99,46,99,51
61,28,83,50,85
25,10,37,66,9
19,92,30,43,40
60,43,90,49,10
28,53,34,63,40
21,19,66,49,99
86,4,86,38,56
60,2,83,92,49
78,15,71,16,30
68,5,23,11,24
55,8,72,12,71
32,82,62,70,78
46,77,40,25,49
92,68,65,31,37
95,29,6,6,32
17,90,74,0,58
13,42,34,40,29
45,20,93,81,25
5,55,70,4,28
13,42,60,31,69
51,29,92,6,75
25,98,91,78,19
43,10,72,41,0
17,92,73,48,60
22,8,43,10,94
2,91,19,53,58
55,50,56,33,7
49,75,10,45,54
17,85,60,18,58
0,40,25,33,99
21,7,39,37,40
18,19,69,43,31
34,28,13,71,42
92,38,83,75,50
2,19,88,58,28
12,29,31,21,35
10,90,81,34,43
75,11,25,75,15
44,34,71,33,41
22,74,2,14,54
79,83,88,48,36
79,68,97,87,79
34,12,63,44,23
48,96,6,16,7
62,74,1,1,88
62,45,66,0,80
80,19,36,37,81
68,37,88,36,19
80,58,68,24,55
17,29,41,4,99
58,70,77,74,93
60,51,98,38,89
49,48,35,60,64
97,68,11,0,74
91,63,92,17,56
6,80,62,79,90
12,6,91,41,97
60,35,83,92,85
26,11,51,38,98
4,71,17,36,87
89,36,30,47,41
33,93,74,25,26
6,70,10,44,24
13,79,77,72,0
88,15,46,76,15
66,62,23,54,98
5,71,65,72,43
9,10,67,30,19
51,87,75,9,92
67,44,71,58,76
12,64,54,63,78
72,79,75,88,62
2,3,92,87,29
75,74,52,37,16
1,31,27,52,86
11,24,68,67,47
77,44,76,91,59
8,53,84,34,10
53,46,59,96,18
1,45,41,11,93
3,38,20,38,12
39,86,69,65,90
50,88,40,29,60
83,29,21,20,84
54,24,95,14,10
17,80,23,50,37
86,30,67,27,76
68,3,83,27,39
11,87,8,96,64
64,38,19,75,44
61,93,16,46,73
87,49,78,70,0
22,82,30,14,94
61,8,99,81,23
93,32,29,1,75
85,5,1,23,45
23,25,66,56,27
54,23,22,68,95
18,21,32,56,91
92,74,6,73,71
71,33,84,5,2
70,86,72,22,12
47,77,83,96,16
68,75,18,62,12
77,41,9,51,52
61,69,36,74,58
12,51,88,94,22
25,75,14,97,30
55,23,38,36,26
78,95,20,75,10
6,35,26,5,45
86,41,32,8,90
36,22,37,62,10
63,95,81,95,58
10,11,29,18,52
9,90,13,62,95
71,24,85,23,33
99,79,5,5,73
10,20,91,15,42
54,99,12,86,81
97,34,90,99,20
60,83,81,77,31
55,36,64,64,37
16,23,6,90,74
4,85,14,38,53
47,73,70,62,7
17,6,63,38,50
55,31,19,7,72
76,95,23,23,60
4,53,13,74,34
92,64,54,14,12
33,17,60,81,47
26,55,82,96,85
45,23,28,38,99
22,85,58,28,58
24,84,39,99,89
48,13,89,55,10
60,1,28,51,40
79,39,90,32,53
69,15,3,95,84
88,10,18,43,16
96,7,56,24,22
10,67,74,57,51
72,7,40,27,42
20,96,85,87,23
76,85,71,17,82
18,74,63,62,28
86,59,12,72,96
66,10,5,15,49
60,82,99,72,84
38,95,53,2,1
97,30,14,31,50
62,23,90,12,76
43,32,97,5,79
25,97,32,13,84
2,90,36,87,35
83,83,81,12,87
90,9,7,93,26
6,0,9,94,47
32,55,46,18,94
39,31,75,99,18
66,69,37,15,8
30,95,43,58,88
38,17,93,9,99
17,19,28,4,29
93,23,44,18,20
41,29,59,22,23
90,68,22,95,29
97,87,37,97,26
18,96,15,65,38
83,47,58,55,20
2,20,65,94,61
89,63,51,15,13
22,0,97,88,25
29,8,34,77,30
13,3,69,50,39
21,45,60,68,3
82,42,42,82,82
18,14,27,10,87
85,42,41,93,95
76,69,58,37,97
39,13,72,40,88
34,75,95,17,63
95,15,61,14,16
69,62,78,38,76
62,79,53,17,65
7,61,90,74,39
74,25,75,50,82
28,65,47,4,0
92,23,74,79,13
39,38,58,11,78
12,6,41,38,71
6,8,52,63,15
44,10,12,16,74
60,41,11,9,51
79,65,21,58,3
25,45,57,16,66
62,27,7,47,15
74,74,1,43,1
39,11,93,59,64
95,37,70,64,10
15,62,20,54,88
82,0,58,33,57
82,7,80,98,76
79,33,64,69,30
44,59,18,98,7
96,9,73,82,97
38,87,74,51,84
37,40,46,93,9
38,17,37,23,8
71,21,25,40,85
43,71,92,65,32
48,63,8,34,59
74,20,90,66,3
94,35,74,71,38
69,29,44,3,52
69,31,46,86,29
39,32,56,30,83
85,97,67,30,66
26,5,43,22,67
64,46,35,64,73
4,72,39,59,75
62,27,57,58,58
34,13,59,3,44
25,18,91,54,28
46,73,12,67,51
10,46,46,18,90
27,23,98,77,11
38,99,26,85,67
77,53,12,0,62
68,36,93,7,47
58,16,45,57,23
26,76,36,99,39
81,22,99,14,72
61,59,96,16,94
90,71,20,30,49
94,74,4,42,44
18,19,0,2,37
12,47,90,37,39
18,71,99,68,2
79,53,3,84,93
34,77,36,83,62
38,62,57,93,51
35,14,67,31,78
52,99,93,82,37
64,45,28,24,44
62,2,36,57,63
99,97,83,48,6
88,78,61,13,86
10,2,47,80,88
27,12,40,78,29
19,82,63,32,42
37,89,10,49,8
96,48,84,66,47
71,62,80,48,94
71,60,31,20,46
98,71,10,73,9
52,40,94,57,30
12,16,8,8,56
48,0,92,32,70
96,24,0,8,26
93,49,22,87,34
28,45,30,94,78
99,75,55,85,45
83,17,98,23,83
88,21,41,32,75
86,11,98,96,17
60,91,6,74,52
39,40,26,19,84
95,13,77,72,45
95,1,11,41,2
59,29,96,0,94
32,42,55,23,29
74,91,28,45,69
57,33,38,12,97
89,41,14,87,83
94,8,44,91,52
26,63,89,48,61
80,55,35,32,33
64,79,87,73,66
42,11,90,69,43
89,42,49,56,15
64,59,29,0,74
15,76,15,30,70
48,9,82,16,71
46,74,71,81,59
59,58,94,27,52
19,83,61,22,12
59,1,57,50,28
22,60,99,21,55
84,84,78,0,17
11,15,18,94,97
36,89,3,76,75
83,55,93,46,47
15,89,94,15,0
0,23,5,62,30
86,32,39,79,8
68,71,88,95,98
15,75,88,32,81
85,80,3,46,16
62,20,73,60,31
42,21,88,6,45
26,11,16,22,45
64,48,64,37,74
34,58,36,14,65
86,43,60,16,61
63,96,61,34,45
59,25,88,3,1
36,6,53,65,65
23,53,57,59,79
28,19,14,22,79
93,40,98,38,81
80,50,62,23,30
41,62,21,61,78
66,95,8,25,74
97,25,87,37,79
80,27,48,34,67
21,51,30,0,11
78,80,80,1,25
47,38,22,54,81
79,46,85,51,13
79,17,2,30,38
89,29,63,19,68
47,51,57,78,48
81,51,15,79,95
30,79,21,62,71
95,52,55,64,9
15,3,26,59,62
97,11,60,18,70
35,50,19,77,87
20,52,56,51,50
28,18,9,93,2
81,85,55,44,9
52,59,65,99,30
12,9,62,32,60
71,49,52,65,54
49,0,98,65,31
81,88,25,91,35
16,80,96,16,13
44,9,67,83,93
93,62,32,90,7
88,41,28,86,30
93,15,33,6,15
49,72,91,1,52
82,39,35,42,89
10,26,27,27,44
15,71,36,56,36
61,99,78,56,68
62,39,38,92,49
88,49,95,65,21
2,28,17,22,71
88,72,90,24,26
20,57,38,65,31
29,58,23,5,52
89,57,76,91,81
12,48,43,73,6
88,51,28,24,67
80,52,8,47,57
71,63,65,19,5
49,56,89,41,88
3,3,53,91,66
61,19,64,73,76
69,76,53,62,51
28,47,64,35,11
24,99,52,40,24
21,26,10,43,81
89,75,27,62,61
68,44,36,97,37
16,26,53,54,81
54,49,82,89,63
17,6,46,52,88
43,65,68,45,56
92,64,9,4,9
18,37,77,15,71
79,18,49,58,48
61,52,13,76,27
99,90,67,11,83
85,11,29,57,85
75,86,87,28,35
91,73,9,72,70
78,72,54,96,5
38,83,76,6,99
3,72,79,14,64
3,44,98,21,46
98,43,54,32,63
46,34,51,13,54
90,43,75,45,12
76,71,53,96,41
11,5,99,21,91
49,50,1,91,94
42,66,52,3,11
91,65,17,27,94
8,36,98,63,16
25,59,29,24,17
91,47,68,96,93
62,56,41,91,21
92,73,3,91,39
70,70,70,44,90
10,42,6,59,95
69,72,91,98,51
86,45,24,96,52
39,7,37,5,5
87,34,71,20,16
46,24,40,38,14
4,71,22,58,95
67,83,24,80,18
44,50,2,34,41
13,71,89,75,35
30,57,93,86,45
68,37,80,71,25
86,65,48,67,25
74,3,21,62,27
80,72,64,93,56
79,69,35,57,3
20,74,67,25,13
66,70,60,8,93
52,93,81,75,99
64,64,35,49,16
24,65,78,21,30
48,56,49,59,80
71,59,92,26,96
63,36,37,38,92
39,71,63,63,13
11,36,50,94,76
21,14,43,36,33
30,87,93,8,90
38,39,38,71,27
67,48,73,71,13
48,64,66,31,76
51,18,31,30,18
48,79,86,88,98
55,25,28,82,4
25,24,74,79,16
33,93,51,8,65
73,99,60,57,48
62,81,88,43,68
6,80,83,65,63
60,74,17,3,22
15,70,52,65,17
37,36,97,13,48
5,18,58,7,64
72,76,45,19,69
31,99,23,55,25
37,70,40,58,71
1,73,82,78,39
72,3,54,95,58
27,36,18,71,27
63,22,80,11,32
88,68,3,19,13
45,23,15,5,57
78,35,6,79,76
91,25,36,44,57
2,40,23,73,17
56,83,82,14,13
46,95,4,99,45
35,14,91,48,70
42,78,73,2,65
76,35,35,13,77
23,4,3,53,89
34,50,31,23,47
11,22,11,42,62
64,88,14,61,72
65,97,77,99,18
41,25,97,82,48
16,92,16,17,40
10,12,37,31,80
80,22,18,93,96
32,22,23,37,53
95,69,71,68,57
7,72,64,40,43
37,61,17,28,62
60,24,37,6,2
8,81,90,19,92
33,47,81,44,6
92,82,7,5,26
91,78,48,23,85
43,29,49,73,14
17,20,4,95,92
3,66,18,30,90
34,51,73,97,61
84,10,40,32,29
66,49,92,49,43
38,57,97,77,20
23,99,45,56,61
59,32,5,39,62
5,58,24,9,70
24,11,64,72,0
49,11,77,3,99
10,64,68,96,87
68,61,73,55,70
62,72,9,7,67
52,72,81,98,87
86,96,86,15,18
95,50,17,71,91
45,86,10,45,25
49,45,81,41,18
41,16,10,46,89
44,71,9,98,92
17,79,75,66,35
92,1,75,26,71
8,80,87,67,66
51,69,60,57,61
49,36,10,19,13
33,33,11,60,13
77,39,27,42,55
9,25,98,14,96
81,32,89,40,79
0,20,98,7,57
49,25,12,4,26
26,58,36,84,72
39,22,3,57,57
16,87,75,6,26
74,89,8,44,69
58,52,59,17,0
8,52,16,11,50
40,22,71,41,27
72,65,80,41,84
22,43,59,60,35
1,91,40,42,26
45,25,32,16,56
18,45,96,97,57
0,3,82,88,56
71,67,6,34,64
80,46,94,1,97
79,11,27,4,47
88,27,7,22,26
98,76,24,12,22
52,42,43,85,1
97,26,4,35,11
84,29,7,88,45
68,8,5,36,83
95,95,34,5,62
57,28,62,32,12
40,29,32,51,37
78,99,81,95,98
40,84,47,60,84
11,94,62,88,11
4,52,10,22,55
48,80,17,48,51
75,66,60,25,29
47,27,90,61,23
31,89,77,14,19
87,27,37,1,40
49,53,33,19,62
10,37,66,66,72
80,42,18,44,92
40,74,28,40,33
71,17,73,52,23
46,97,96,66,42
81,1,85,22,10
97,1,41,86,10
51,20,15,57,4
61,45,10,25,84
97,40,70,56,18
79,38,90,62,94
68,91,80,36,72
66,18,20,97,17
22,78,46,1,70
10,10,93,20,89
11,48,54,75,67
33,54,63,98,74
12,83,64,58,44
75,84,98,93,37
26,64,83,83,79
40,80,36,71,42
1,83,51,65,89
14,85,2,1,16
50,13,21,26,14
98,99,41,19,32
64,1,52,14,90
41,65,37,4,84
87,30,81,42,84
55,16,69,31,37
39,88,43,24,45
22,40,36,54,76
36,1,37,55,25
48,25,77,95,98
15,60,45,76,52
67,64,9,22,2
18,58,12,25,52
48,74,86,82,92
14,87,60,96,78
42,88,49,12,19
73,84,41,26,10
67,10,22,87,21
66,50,64,86,32
35,99,86,30,81
74,25,15,42,75
56,47,36,30,46
23,19,46,74,44
89,6,23,97,18
87,80,99,89,41
8,24,22,82,47
24,35,4,11,14
23,85,9,62,16
42,90,44,27,38
52,42,4,40,9
2,94,16,33,46
27,98,73,93,28
71,55,72,46,9
74,23,9,50,89
43,59,85,28,99
94,98,84,75,32
23,94,21,98,43
3,55,58,70,36
75,0,28,98,63
42,35,79,15,31
55,79,83,68,26
41,47,86,29,0
90,86,26,61,30
60,66,49,31,10
1,54,40,59,65
11,92,82,56,29
46,1,54,71,55
55,39,88,80,18
76,12,42,68,8
22,48,88,66,80
1,15,27,40,25
91,60,17,40,36
0,63,75,46,66
70,72,4,55,54
5,56,72,77,58
12,33,17,53,28
11,8,15,31,25
34,65,25,59,66
10,94,78,31,86
8,65,72,0,66
80,82,7,12,60
1,3,48,71,37
98,60,42,1,67
62,54,8,38,83
98,74,31,61,86
68,79,72,35,5
75,2,72,95,7
53,65,31,81,1
51,53,83,19,95
11,70,18,29,90
29,12,58,35,4
79,52,20,74,1
53,29,70,76,95
1,23,96,70,20
75,67,25,29,39
85,6,20,44,89
51,73,68,45,26
40,95,63,30,98
35,78,29,29,2
35,11,58,92,63
46,67,98,25,60
23,85,9,50,82
52,46,56,32,20
63,83,83,79,12
30,47,92,24,15
96,13,27,61,21
84,10,77,72,27
17,73,26,55,85
84,97,56,63,79
73,62,91,14,48
38,96,97,36,13
61,37,35,91,72
1,50,37,50,20
24,55,14,59,21
8,17,54,51,90
23,34,28,64,63
34,22,64,92,2
9,61,97,29,27
95,71,52,53,97
0,18,87,17,13
19,11,91,39,90
68,16,10,50,27
72,24,50,58,24
62,13,73,14,92
45,57,72,14,36
57,62,28,22,77
59,9,85,4,51
72,26,37,99,38
86,67,11,23,28
1,16,78,53,22
82,95,15,38,7
7,22,22,9,5
61,32,5,54,45
13,33,58,81,40
25,79,21,67,8
46,59,10,74,24
66,63,27,6,62
76,96,43,51,68
64,35,4,92,61
15,25,58,50,93
15,60,77,12,37
10,66,21,98,0
90,36,1,9,94
93,29,75,74,47
58,10,65,11,34
1,16,80,96,45
50,61,27,90,19
66,65,27,8,29
50,35,94,64,81
0,74,58,53,65
34,64,54,94,43
5,21,30,52,62
96,7,9,33,20
98,8,36,34,87
5,90,69,27,90
57,50,69,0,39
32,49,96,63,57
85,75,44,71,82
91,35,24,86,82
51,39,62,52,95
96,68,91,89,21
82,69,29,58,59
0,92,57,53,23
47,34,2,76,33
8,66,7,8,99
38,96,6,61,23
6,45,80,3,38
33,49,90,94,87
99,37,62,6,76
35,58,2,24,26
52,34,4,42,72
52,54,77,19,47
96,23,27,15,24
29,24,12,10,46
40,85,36,32,45
21,66,6,26,15
15,37,29,95,33
91,43,15,37,58
43,99,20,53,92
71,4,72,67,90
32,74,23,14,6
80,1,35,86,10
41,31,32,18,22
95,2,71,7,4
99,82,92,75,93
27,38,31,88,49
3,68,2,35,87
2,65,83,5,54
43,77,94,92,2
16,24,25,12,21
94,39,55,63,6
40,22,94,8,77
58,10,90,51,82
29,50,54,39,63
76,56,45,68,63
94,26,31,92,40
49,2,40,35,52
44,19,6,32,73
56,75,99,88,43
22,4,74,13,35
62,17,25,56,7
24,6,73,23,75
29,81,80,50,39
47,48,79,32,43
1,39,12,76,39
29,67,23,6,78
11,49,33,86,98
53,69,46,70,5
45,21,25,91,29
94,68,43,47,25
30,11,1,87,61
9,79,71,54,65
50,35,59,6,30
24,53,25,7,64
54,11,62,63,72
2,22,48,7,24
64,86,32,9,19
64,9,77,20,47
26,97,29,41,94
86,3,9,92,57
66,55,11,91,8
72,71,35,67,40
12,46,20,64,56
29,77,62,96,98
26,91,17,67,18
20,68,78,30,36
29,34,67,10,96
9,91,16,30,95
17,85,45,67,3
70,20,83,90,71
76,67,13,52,14
91,75,36,99,58
25,64,51,18,30
76,98,25,71,84
34,67,65,59,35
48,92,96,96,42
77,2,78,34,91
93,83,55,91,97
47,32,30,75,51
10,13,94,86,46
43,75,41,73,75
1,21,84,55,82
40,66,22,55,17
16,41,77,77,29
7,91,99,53,41
29,42,14,54,62
22,23,72,60,0
50,93,9,27,83
66,5,76,5,84
9,51,91,20,18
56,34,16,24,11
75,6,59,58,96
95,17,67,16,20
95,77,84,93,75
78,73,41,78,47
41,17,88,74,19
36,77,27,97,3
26,15,30,52,58
7,74,47,43,7
3,60,44,6,74
40,9,15,45,35
61,53,9,28,37
68,89,31,33,42
85,4,50,73,36
10,27,45,68,23
84,20,68,31,65
78,14,16,60,9
93,90,34,49,14
35,30,87,49,41
36,79,6,46,27
3,86,5,4,91
56,60,98,16,60
47,23,59,20,79
57,84,60,69,60
32,27,67,91,64
59,68,29,20,84
28,25,3,44,90
99,4,25,13,76
93,79,88,4,40
19,97,18,39,39
49,15,95,82,62
37,90,72,75,82
36,5,88,5,47
32,4,60,31,66
60,54,34,27,85
81,95,91,65,80
32,81,48,7,24
0,34,26,83,58
18,1,10,41,96
13,17,65,14,47
51,21,79,4,43
13,8,10,69,64
80,59,34,89,4
84,86,45,37,6
41,20,32,92,5
15,66,94,22,55
28,99,29,28,44
70,42,59,16,80
83,47,17,78,39
61,30,86,75,26
88,2,66,19,71
19,68,8,48,57
89,15,19,19,43
65,65,43,8,6
36,49,59,66,70
42,44,4,9,58
66,47,99,83,34
14,37,36,60,10
67,42,78,62,97
9,26,74,40,38
41,76,42,12,37
0,8,25,60,15
29,62,36,39,40
53,14,26,19,30
86,54,65,61,65
58,3,38,24,29
4,66,26,68,93
56,2,46,69,2
95,7,61,51,25
58,85,99,39,30
8,59,27,46,79
55,38,6,43,94
58,78,48,86,82
6,90,17,44,63
87,46,49,60,5
80,71,11,0,90
31,50,16,68,30
74,26,77,90,33
8,5,14,57,15
73,74,27,9,10
90,10,54,84,77
88,94,69,24,29
52,27,60,15,64
34,14,12,41,28
17,42,30,85,71
5,39,53,25,88
71,31,47,76,54
40,46,22,25,2
19,67,76,25,48
26,79,89,10,12
75,39,40,95,93
78,85,20,7,3
70,47,45,82,52
70,31,17,96,78
82,69,57,64,88
10,17,41,64,62
57,64,82,58,86
74,37,72,86,96
95,21,77,1,48
18,96,38,18,61
21,97,2,63,22
35,29,11,74,88
45,71,57,94,87
48,89,42,1,45
55,67,49,71,24
53,52,42,45,67
35,42,19,8,67
23,77,13,63,4
77,17,19,16,9
59,90,93,21,68
11,73,30,7,65
30,65,67,33,7
11,47,13,74,70
0,0,83,21,39
86,89,46,65,79
24,37,92,67,65
55,9,59,84,26
63,38,73,85,82
83,54,24,65,42
62,96,23,52,49
73,85,55,49,44
47,88,12,83,25
63,21,72,47,53
8,85,1,18,38
31,90,75,66,73
52,46,71,77,77
60,57,43,3,55
75,20,20,94,73
65,25,26,47,79
80,43,76,84,65
42,39,7,54,9
44,33,45,22,30
16,66,52,13,37
31,59,41,26,17
79,15,5,9,31
2,99,90,44,15
24,9,79,22,15
52,10,89,74,82
35,90,90,28,70
12,26,46,45,90
81,24,26,9,75
82,89,36,40,59
51,22,61,81,81
43,31,30,75,92
23,79,94,68,67
57,63,10,23,18
33,13,74,29,87
92,2,79,98,69
73,36,23,46,15
61,64,11,3,41
1,71,13,69,80
5,51,96,16,50
65,25,63,77,59
86,45,95,47,99
17,15,80,14,46
3,68,1,41,10
51,6,87,64,7
30,7,49,44,93
44,48,15,20,89
26,2,19,39,73
54,29,53,76,2
10,33,70,2,2
54,98,32,35,36
45,76,78,94,66
94,17,15,39,24
36,2,53,88,49
25,78,61,90,59
23,46,34,66,62
1,41,5,29,71
49,71,33,32,89
49,57,59,24,85
84,9,61,94,7
63,57,52,29,2
47,85,88,80,70
38,13,44,69,84
21,55,21,42,33
36,24,71,60,91
22,4,75,41,91
66,57,65,69,31
59,60,73,71,34
86,41,80,60,17
13,39,25,44,21
71,11,93,26,28
69,17,49,35,24
50,48,99,25,46
33,29,94,45,21
64,78,11,93,43
72,18,24,78,27
73,97,26,23,90
41,13,41,75,0
35,57,90,98,29
7,41,22,45,97
69,32,91,64,21
75,30,21,31,42
4,21,73,83,23
27,59,76,37,41
82,20,82,84,83
75,58,83,16,83
28,49,26,78,75
67,69,18,32,10
6,25,56,2,40
79,23,80,58,26
55,42,28,17,80
86,47,41,20,7
7,34,55,43,48
77,93,36,83,65
88,61,95,28,65
43,85,16,60,67
59,21,92,22,66
67,41,99,73,90
47,63,7,17,5
82,52,85,23,79
47,43,21,67,12
18,96,63,9,58
58,95,56,13,41
46,29,48,44,91
85,87,93,81,2
31,81,14,52,99
87,74,92,60,87
73,29,33,14,99
93,97,71,4,59
26,87,16,78,70
34,94,93,21,17
28,81,16,11,76
62,79,20,96,23
77,35,91,16,95
2,18,75,38,29
55,82,59,92,70
80,36,6,23,30
5,86,58,19,73
67,41,45,0,96
65,12,51,23,19
22,49,29,44,58
44,35,57,44,62
72,7,5,86,54
99,78,16,74,64
95,91,6,40,90
40,33,94,54,12
46,83,41,37,19
21,82,84,27,81
22,6,94,74,24
14,88,16,23,74
90,3,6,70,35
9,78,10,46,2
13,51,42,29,48
56,47,52,40,62
16,69,87,54,62
91,9,49,71,20
43,13,91,55,17
47,75,0,91,89
46,38,91,54,91
98,63,42,84,89
61,63,55,35,73
93,38,41,88,18
87,59,30,31,63
97,86,45,96,6
22,12,53,7,69
72,18,76,44,47
64,30,28,85,92
34,73,57,83,17
28,75,34,83,30
41,83,59,0,32
34,13,68,21,2
18,3,96,44,48
65,36,47,90,47
70,54,32,79,56
59,51,22,89,14
49,49,98,21,70
85,15,99,91,4
45,29,77,57,1
60,99,69,47,40
9,73,26,41,89
78,62,37,36,59
38,50,93,50,7
40,29,15,50,2
76,35,62,64,67
24,47,40,15,15
70,66,24,46,16
10,79,40,24,57
21,43,99,86,13
35,73,44,69,32
16,96,67,42,93
20,26,97,52,2
23,60,63,63,8
75,68,96,98,67
97,55,24,0,60
95,51,72,82,59
65,28,20,64,89
57,49,45,44,32
71,99,15,23,32
25,98,31,35,25
37,38,70,88,82
61,10,71,13,73
35,67,5,23,13
41,15,89,30,14
49,89,75,5,62
94,92,80,50,22
86,84,77,37,0
67,79,9,9,61
41,35,42,14,78
25,92,70,45,6
71,96,16,13,55
62,4,33,63,21
11,63,1,67,52
62,58,35,59,22
56,59,91,54,55
51,9,43,46,18
84,98,79,11,27
13,14,66,7,52
88,58,16,45,51
45,97,90,39,78
8,32,85,87,76
51,98,51,3,18
53,38,42,59,23
70,8,67,89,4
39,42,41,64,85
86,6,78,41,30
33,28,21,85,71
78,23,98,53,86
53,42,87,67,33
68,44,59,80,5
70,88,46,48,83
65,5,18,48,24
5,30,64,76,83
71,6,84,77,64
55,49,47,90,49
85,58,10,17,16
44,68,43,65,70
28,20,91,71,4
79,29,15,38,86
68,39,56,52,90
57,57,35,27,9
53,67,66,96,50
87,7,58,79,92
81,14,76,21,70
56,45,64,20,57
58,57,73,18,44
49,1,80,85,49
15,20,39,80,80
35,29,11,4,88
58,41,28,59,45
35,19,49,27,50
